,PageViewsNonEnglish,birthcity,birthyear,continentName,countryCode,countryCode3,countryName,domain,en_curid,gender,industry,latitude,longitude,name,occupation
2617,2388370,Hampstead,1957,Europe,GB,GBR,United Kingdom,ARTS,63401,Male,FILM AND THEATRE,51.6,-0.2,Stephen Fry,ACTOR
2618,141428,Richmond upon Thames,1929,Europe,GB,GBR,United Kingdom,INSTITUTIONS,63402,Male,GOVERNMENT,51.5,-0.3,John Turner,POLITICIAN
2619,313578,Baie-Comeau,1939,North America,CA,CAN,Canada,INSTITUTIONS,63403,Male,GOVERNMENT,49.2,-68.2,Brian Mulroney,POLITICIAN
2620,3833627,Stockholm,1905,Europe,SE,SWE,Sweden,ARTS,63436,Female,FILM AND THEATRE,59.3,18.1,Greta Garbo,ACTOR
2621,144714,Lyon,1748,Europe,FR,FRA,France,SCIENCE & TECHNOLOGY,63439,Male,NATURAL SCIENCES,45.8,4.8,Antoine Laurent de Jussieu,BIOLOGIST
2622,3083442,Lowell,1908,North America,US,USA,United States,ARTS,63517,Female,FILM AND THEATRE,42.6,-71.3,Bette Davis,ACTOR
2623,4155481,New York City,1937,North America,US,USA,United States,ARTS,63520,Female,FILM AND THEATRE,40.7,-74.0,Jane Fonda,ACTOR
2624,1570412,Quitman,1949,North America,US,USA,United States,ARTS,63523,Female,FILM AND THEATRE,30.8,-83.6,Sissy Spacek,ACTOR
2625,347054,London,1904,Europe,GB,GBR,United Kingdom,ARTS,63534,Female,FILM AND THEATRE,51.5,-0.1,Greer Garson,ACTOR
2626,286125,Racine,1897,North America,US,USA,United States,ARTS,63556,Male,FILM AND THEATRE,42.7,-87.8,Fredric March,ACTOR
2627,984469,Georgia,1831,North America,US,USA,United States,SCIENCE & TECHNOLOGY,63576,Male,NATURAL SCIENCES,32.2,-82.9,John Pemberton,CHEMIST
2628,711057,Fort Worth,1921,North America,US,USA,United States,HUMANITIES,63689,Female,LANGUAGE,32.8,-97.3,Patricia Highsmith,WRITER
2629,1012973,Derry,1923,North America,US,USA,United States,EXPLORATION,63727,Male,EXPLORERS,42.9,-71.3,Alan Shepard,ASTRONAUT
2630,740827,Ružomberok,1904,Europe,SK,SVK,Slovakia,ARTS,63740,Male,FILM AND THEATRE,49.1,19.3,Peter Lorre,ACTOR
2631,2627146,Greenwich,1937,Europe,GB,GBR,United Kingdom,ARTS,63741,Female,FILM AND THEATRE,51.5,0.0,Vanessa Redgrave,ACTOR
2632,7043965,Weimar,1759,Europe,DE,DEU,Germany,HUMANITIES,63742,Male,LANGUAGE,51.0,11.3,Johann Christoph Friedrich von Schiller,WRITER
2633,1824072,Bordeaux,1910,Europe,FR,FRA,France,HUMANITIES,63743,Male,LANGUAGE,44.8,-0.6,Jean Anouilh,WRITER
2634,12084963,Louisville,1942,North America,US,USA,United States,SPORTS,63747,Male,INDIVIDUAL SPORTS,38.3,-85.8,Muhammad Ali,BOXER
2635,2640967,Versailles,1683,Europe,FR,FRA,France,INSTITUTIONS,63857,Male,GOVERNMENT,48.8,2.1,Philip V of Spain,POLITICIAN
2636,2157268,Pasco,1962,North America,US,USA,United States,HUMANITIES,63969,Male,LANGUAGE,46.2,-119.1,Chuck Palahniuk,WRITER
2637,530904,Jefferson City,1923,North America,US,USA,United States,SCIENCE & TECHNOLOGY,64069,Male,ENGINEERING,38.6,-92.2,Jack Kilby,ENGINEER
2638,11701826,Ballymena,1952,Europe,GB,GBR,United Kingdom,ARTS,64182,Male,FILM AND THEATRE,54.9,-6.3,Liam Neeson,ACTOR
2639,1831781,Lisala,1930,Africa,CD,COD,Congo,INSTITUTIONS,64240,Male,GOVERNMENT,-4.4,15.3,Mobutu Sese Seko,POLITICIAN
2640,1806636,Saint-Jean-sur-Richelieu,1971,North America,CA,CAN,Canada,SPORTS,64258,Male,INDIVIDUAL SPORTS,45.3,-73.3,Jacques Villeneuve,RACECAR DRIVER
2641,1001334,Klagenfurt,1926,Europe,AT,AUT,Austria,HUMANITIES,64314,Female,LANGUAGE,46.6,14.3,Ingeborg Bachmann,WRITER
2642,297561,Brussels,1564,Europe,BE,BEL,Belgium,ARTS,64371,Male,FINE ARTS,50.8,4.3,Pieter Brueghel the Younger,PAINTER
2643,5292618,Southampton,1929,North America,US,USA,United States,PUBLIC FIGURE,64372,Female,COMPANIONS,40.9,-72.4,Jacqueline Kennedy Onassis,COMPANION
2644,2605004,Breda,1525,Europe,NL,NLD,Netherlands,ARTS,64384,Male,FINE ARTS,51.6,4.8,Pieter Brueghel the Elder,PAINTER
2645,329490,Brussels,1568,Europe,BE,BEL,Belgium,ARTS,64386,Male,FINE ARTS,50.8,4.3,Jan Brueghel the Elder,ARTIST
2646,1721242,Lowestoft,1913,Europe,GB,GBR,United Kingdom,ARTS,64437,Male,MUSIC,52.5,1.8,Benjamin Britten,COMPOSER
2647,183667,Sydney,1935,Oceania,AU,AUS,Australia,HUMANITIES,64454,Male,LANGUAGE,-33.9,151.2,Thomas Keneally,WRITER
2648,723601,Paris,1848,Europe,FR,FRA,France,HUMANITIES,64464,Male,LANGUAGE,48.9,2.4,Joris-Karl Huysmans,WRITER
2649,1862081,Clarinda,1904,North America,US,USA,United States,ARTS,64610,Male,MUSIC,40.7,-95.0,Glenn Miller,MUSICIAN
2650,1234798,Independence,1911,North America,US,USA,United States,ARTS,64612,Female,FILM AND THEATRE,39.1,-94.4,Ginger Rogers,ACTOR
2651,1070281,Hellín,1942,Europe,ES,ESP,Spain,SCIENCE & TECHNOLOGY,64644,Male,SOCIAL SCIENCES,38.5,-1.7,Manuel Castells,SOCIOLOGIST
2652,416361,Straubing,1787,Europe,DE,DEU,Germany,SCIENCE & TECHNOLOGY,64659,Male,NATURAL SCIENCES,48.9,12.6,Joseph von Fraunhofer,PHYSICIST
2653,20080488,Idar-Oberstein,1955,Europe,DE,DEU,Germany,ARTS,64673,Male,FILM AND THEATRE,49.7,7.3,Bruce Willis,ACTOR
2654,350919,Barendrecht,1973,Europe,NL,NLD,Netherlands,SPORTS,64675,Female,INDIVIDUAL SPORTS,51.9,4.5,Inge de Bruijn,SWIMMER
2655,770739,Constantinople,1405,Asia,TR,TUR,Turkey,INSTITUTIONS,64676,Male,GOVERNMENT,41.1,29.0,Constantine XI,POLITICIAN
2656,527220,Barcelona,1908,Europe,ES,ESP,Spain,HUMANITIES,64677,Female,LANGUAGE,41.4,2.2,Mercè Rodoreda,WRITER
2657,206073,Cappadocia,539,Asia,TR,TUR,Turkey,INSTITUTIONS,64683,Male,GOVERNMENT,38.6,34.8,Maurice,POLITICIAN
2658,633417,Marylebone,1879,Europe,GB,GBR,United Kingdom,HUMANITIES,64688,Male,LANGUAGE,51.5,-0.1,E. M. Forster,WRITER
2659,4870885,Albi,1864,Europe,FR,FRA,France,ARTS,64689,Male,FINE ARTS,43.9,2.1,Henri de Toulouse-Lautrec,PAINTER
2660,1801652,,1551,Europe,RU,RUS,Russia,INSTITUTIONS,64705,Male,GOVERNMENT,61.5,105.3,Boris Godunov,POLITICIAN
2661,1899632,Toropets,1839,Europe,RU,RUS,Russia,ARTS,64710,Male,MUSIC,56.5,31.6,Modest Petrovich Mussorgsky,COMPOSER
2662,6843630,Paris,1848,Europe,FR,FRA,France,ARTS,64719,Male,FINE ARTS,48.9,2.4,Paul Gauguin,PAINTER
2663,767140,Basel,1654,Europe,CH,CHE,Switzerland,SCIENCE & TECHNOLOGY,64740,Male,MATH,47.6,7.6,Jacob Bernoulli,MATHEMATICIAN
2664,372652,Uppsala,1902,Europe,SE,SWE,Sweden,INSTITUTIONS,64749,Female,GOVERNMENT,59.9,17.6,Alva Myrdal,DIPLOMAT
2665,693535,Montmartre,1883,Europe,FR,FRA,France,ARTS,64778,Male,FINE ARTS,48.9,2.3,Maurice Utrillo,ARTIST
2667,848448,Charlottenlund,1872,Europe,NO,NOR,Norway,INSTITUTIONS,64956,Male,GOVERNMENT,63.4,10.5,Haakon VII of Norway,POLITICIAN
2668,3067589,Omaha,1899,North America,US,USA,United States,ARTS,64962,Male,FILM AND THEATRE,41.3,-96.0,Fred Astaire,ACTOR
2669,12130237,Belleville,1915,Europe,FR,FRA,France,ARTS,64963,Female,MUSIC,46.1,4.7,Édith Piaf,SINGER
2670,5257251,Manhattan,1949,North America,US,USA,United States,ARTS,64965,Female,FILM AND THEATRE,40.8,-74.0,Sigourney Weaver,ACTOR
2671,6986960,New York City,1923,North America,US,USA,United States,ARTS,64966,Female,MUSIC,40.7,-74.0,Maria Callas,SINGER
2672,1267865,Singapore,1923,Asia,SG,SGP,Singapore,INSTITUTIONS,65064,Male,GOVERNMENT,1.3,103.9,Lee Kuan Yew,POLITICIAN
2673,4173544,Henan,-400,Asia,CN,CHN,China,HUMANITIES,65119,Male,PHILOSOPHY,34.8,113.8,Laozi,PHILOSOPHER
2674,599411,Copenhagen,1770,Europe,DK,DNK,Denmark,ARTS,65124,Male,FINE ARTS,55.7,12.6,Bertel Thorvaldsen,ARTIST
2675,832886,Prague,1883,Europe,CZ,CZE,Czech Republic,HUMANITIES,65129,Male,LANGUAGE,50.1,14.4,Jaroslav Hašek,WRITER
2676,981352,Brno,1914,Europe,CZ,CZE,Czech Republic,HUMANITIES,65130,Male,LANGUAGE,49.2,16.6,Bohumil Hrabal,WRITER
2677,1830045,Zealand,1885,Europe,DK,DNK,Denmark,HUMANITIES,65133,Female,LANGUAGE,55.5,11.7,Karen Blixen,WRITER
2678,419908,Farsø,1873,Europe,DK,DNK,Denmark,HUMANITIES,65134,Male,LANGUAGE,56.8,9.3,Johannes Vilhelm Jensen,WRITER
2679,395743,Jalandhar,1912,Asia,IN,IND,India,HUMANITIES,65137,Male,LANGUAGE,31.3,75.6,Lawrence Durrell,WRITER
2680,275504,Bradenham,1856,Europe,GB,GBR,United Kingdom,HUMANITIES,65139,Male,LANGUAGE,52.6,0.8,H. Rider Haggard,WRITER
2681,418632,Mackworth,1689,Europe,GB,GBR,United Kingdom,HUMANITIES,65140,Male,LANGUAGE,52.9,-1.5,Samuel Richardson,WRITER
2682,10125744,Rio de Janeiro,1947,South America,BR,BRA,Brazil,HUMANITIES,65145,Male,LANGUAGE,-22.9,-43.2,Paulo Coelho,WRITER
2683,4978285,Kaliště,1860,Europe,CZ,CZE,Czech Republic,ARTS,65174,Male,MUSIC,49.6,15.3,Gustav Mahler,COMPOSER
2684,447492,Rome,1918,Europe,IT,ITA,Italy,SCIENCE & TECHNOLOGY,65221,Male,SOCIAL SCIENCES,41.9,12.5,Franco Modigliani,ECONOMIST
2685,3145737,Nyack,1882,North America,US,USA,United States,ARTS,65319,Male,FINE ARTS,41.1,-73.9,Edward Hopper,PAINTER
2686,2421648,Zhucheng,1914,Asia,CN,CHN,China,INSTITUTIONS,65378,Female,GOVERNMENT,36.0,119.4,Jiang Qing,POLITICIAN
2687,1782049,Cologne,1819,Europe,FR,FRA,France,ARTS,65414,Male,MUSIC,43.7,1.0,Jacques Offenbach,COMPOSER
2688,819621,León,1925,North America,NI,NIC,Nicaragua,INSTITUTIONS,65422,Male,GOVERNMENT,12.5,-86.7,Anastasio Somoza Debayle,POLITICIAN
2689,169918,Yaroslavl,1857,Europe,RU,RUS,Russia,SCIENCE & TECHNOLOGY,65425,Male,MATH,57.6,39.9,Aleksandr Lyapunov,MATHEMATICIAN
2690,2063208,Toronto,1932,North America,CA,CAN,Canada,ARTS,65444,Male,MUSIC,43.7,-79.4,Glenn Gould,MUSICIAN
2692,1433062,Berkhamsted,1904,Europe,GB,GBR,United Kingdom,HUMANITIES,65463,Male,LANGUAGE,51.8,-0.6,Graham Greene,WRITER
2693,389212,Beijing,1899,Asia,CN,CHN,China,HUMANITIES,65573,Male,LANGUAGE,39.9,116.4,Lao She,WRITER
2694,407436,Valencia,1239,Europe,ES,ESP,Spain,INSTITUTIONS,65621,Male,GOVERNMENT,39.5,-0.4,Peter III of Aragon,POLITICIAN
2695,764303,Vienna,1883,Europe,AT,AUT,Austria,ARTS,65676,Male,MUSIC,48.2,16.4,Anton Webern,COMPOSER
2696,1499396,Ciudad Barrios,1917,North America,SV,SLV,El Salvador,INSTITUTIONS,65689,Male,RELIGION,13.8,-88.3,Óscar Romero,RELIGIOUS FIGURE
2697,2263901,Vendée,1841,Europe,FR,FRA,France,INSTITUTIONS,65738,Male,GOVERNMENT,46.7,-1.4,Georges Clémenceau,POLITICIAN
2698,2567854,Glen Ridge,1930,North America,US,USA,United States,EXPLORATION,65777,Male,EXPLORERS,40.8,-74.2,Buzz Aldrin,ASTRONAUT
2699,565222,Moscow,1927,Europe,RU,RUS,Russia,SCIENCE & TECHNOLOGY,65780,Male,ENGINEERING,55.8,37.6,Vladimir Komarov,ENGINEER
2700,1686214,Shaoxing,1881,Asia,CN,CHN,China,HUMANITIES,65861,Male,LANGUAGE,30.0,120.6,Lu Xun,WRITER
2701,2740439,Los Angeles,1912,North America,US,USA,United States,ARTS,65954,Male,MUSIC,34.1,-118.2,John Cage,COMPOSER
2702,4166015,Potomac,1971,North America,US,USA,United States,SPORTS,65961,Male,INDIVIDUAL SPORTS,39.0,-77.2,Pete Sampras,TENNIS PLAYER
2703,280233,Crickhowell,1790,Europe,GB,GBR,United Kingdom,SCIENCE & TECHNOLOGY,65962,Male,SOCIAL SCIENCES,51.9,-3.1,George Everest,GEOGRAPHER
2704,553131,Mackay,1973,Oceania,AU,AUS,Australia,SPORTS,66002,Female,INDIVIDUAL SPORTS,-21.1,149.2,Cathy Freeman,ATHLETE
2705,4071288,Quang Binh Province,1911,Asia,VN,VNM,Vietnam,INSTITUTIONS,66049,Male,MILITARY,17.6,106.3,Vo Nguyen Giap,MILITARY PERSONNEL
2706,465661,Norway,1015,Europe,NO,NOR,Norway,INSTITUTIONS,66054,Male,GOVERNMENT,60.5,8.5,Harald III of Norway,POLITICIAN
2707,1044306,Huế,1913,Asia,VN,VNM,Vietnam,INSTITUTIONS,66065,Male,GOVERNMENT,16.5,107.6,Bao Dai,POLITICIAN
2708,789099,Sandringham House,1903,Europe,GB,GBR,United Kingdom,INSTITUTIONS,66068,Male,GOVERNMENT,52.8,0.5,Olav V of Norway,POLITICIAN
2709,1765952,Skaugum,1937,Europe,NO,NOR,Norway,INSTITUTIONS,66069,Male,GOVERNMENT,62.3,6.9,Harald V of Norway,POLITICIAN
2710,3097259,Cauchy-à-la-Tour,1856,Europe,FR,FRA,France,INSTITUTIONS,66083,Male,GOVERNMENT,50.5,2.4,Philippe Pétain,POLITICIAN
2712,231661,Basse-Terre,1968,Europe,FR,FRA,France,SPORTS,66161,Female,INDIVIDUAL SPORTS,48.9,-0.5,Marie-José Pérec,ATHLETE
2713,23766328,Rio de Janeiro,1976,South America,BR,BRA,Brazil,SPORTS,66164,Male,TEAM SPORTS,-22.9,-43.2,Ronaldo,SOCCER PLAYER
2714,446967,Warsaw,1891,Europe,PL,POL,Poland,HUMANITIES,66199,Male,LANGUAGE,52.2,21.0,Osip Mandelstam,WRITER
2715,947977,Amsterdam,1938,Europe,NL,NLD,Netherlands,ARTS,66206,Male,FILM AND THEATRE,52.4,4.9,Paul Verhoeven,FILM DIRECTOR
2716,464995,Portland,1807,North America,US,USA,United States,HUMANITIES,66240,Male,LANGUAGE,45.5,-122.7,Henry Wadsworth Longfellow,WRITER
2717,1137427,Modesto,1950,North America,US,USA,United States,SPORTS,66265,Male,INDIVIDUAL SPORTS,37.6,-121.0,Mark Spitz,SWIMMER
2718,413496,Norway,963,Europe,NO,NOR,Norway,INSTITUTIONS,66278,Male,GOVERNMENT,60.5,8.5,Olaf I of Norway,POLITICIAN
2719,442501,Danbury,1874,North America,US,USA,United States,ARTS,66283,Male,MUSIC,41.4,-73.5,Charles Ives,COMPOSER
2720,11694499,Kasugai,1973,Asia,JP,JPN,Japan,SPORTS,66417,Male,TEAM SPORTS,35.2,137.0,Ichiro Suzuki,BASEBALL PLAYER
2721,1028536,Odessa,1889,Europe,UA,UKR,Ukraine,HUMANITIES,66569,Female,LANGUAGE,46.5,30.7,Anna Akhmatova,WRITER
2722,2458590,Kiev,1898,Europe,UA,UKR,Ukraine,INSTITUTIONS,66578,Female,GOVERNMENT,50.5,30.5,Golda Meir,POLITICIAN
2723,833794,Montbrison,1925,Europe,FR,FRA,France,ARTS,66592,Male,MUSIC,45.6,4.1,Pierre Boulez,COMPOSER
2724,1019913,Delft,1583,Europe,NL,NLD,Netherlands,BUSINESS & LAW,66612,Male,LAW,52.0,4.4,Hugo Grotius,LAWYER
2725,671253,London,1889,Europe,GB,GBR,United Kingdom,HUMANITIES,66640,Male,HISTORY,51.5,-0.1,Arnold J. Toynbee,HISTORIAN
2726,630117,Torquay,1821,Europe,GB,GBR,United Kingdom,EXPLORATION,66655,Male,EXPLORERS,50.5,-3.5,Richard Francis Burton,EXPLORER
2727,303359,Terre Haute,1918,North America,US,USA,United States,HUMANITIES,66666,Male,LANGUAGE,39.5,-87.4,Philip José Farmer,WRITER
2728,204367,Maputo,1972,Africa,MZ,MOZ,Mozambique,SPORTS,66748,Female,INDIVIDUAL SPORTS,-26.0,32.6,Maria Mutola,ATHLETE
2729,1450940,Toledo,1221,Europe,ES,ESP,Spain,HUMANITIES,66789,Male,LANGUAGE,39.9,-4.0,Alfonso X of Castile,WRITER
2730,605784,Port-Salut,1953,North America,HT,HTI,Haiti,INSTITUTIONS,66795,Male,GOVERNMENT,18.1,-73.9,Jean-Bertrand Aristide,POLITICIAN
2731,205304,Kansas City,1974,North America,US,USA,United States,SPORTS,66798,Male,INDIVIDUAL SPORTS,39.1,-94.6,Maurice Greene,ATHLETE
2732,726165,London,1907,Europe,GB,GBR,United Kingdom,HUMANITIES,66877,Female,LANGUAGE,51.5,-0.1,Daphne du Maurier,WRITER
2733,810241,Chatou,1880,Europe,FR,FRA,France,ARTS,66910,Male,FINE ARTS,48.9,2.2,André Derain,PAINTER
2734,6430016,Zalavas,1867,Europe,LT,LTU,Lithuania,INSTITUTIONS,66951,Male,GOVERNMENT,55.0,26.0,Józef Piłsudski,POLITICIAN
2735,1424613,Tel Aviv,1957,Asia,IL,ISR,Israel,ARTS,66970,Female,MUSIC,32.1,34.8,Ofra Haza,SINGER
2736,828256,New York City,1888,North America,US,USA,United States,HUMANITIES,67018,Male,LANGUAGE,40.7,-74.0,Eugene O'Neill,WRITER
2737,369236,Philadelphia,1878,North America,US,USA,United States,ARTS,67022,Male,FILM AND THEATRE,40.0,-75.2,Lionel Barrymore,ACTOR
2738,2482156,Leopoldstadt,1874,Europe,AT,AUT,Austria,ARTS,67025,Male,MUSIC,48.2,16.4,Arnold Schoenberg,COMPOSER
2740,2052577,Hobart,1909,North America,US,USA,United States,ARTS,67030,Male,FILM AND THEATRE,41.5,-87.3,Errol Flynn,ACTOR
2741,3109114,Birmingham,1961,North America,US,USA,United States,SPORTS,67127,Male,INDIVIDUAL SPORTS,33.5,-86.8,Carl Lewis,ATHLETE
2742,2165794,Cajamarca,1925,North America,US,USA,United States,HUMANITIES,67129,Male,LANGUAGE,31.9,-111.0,Carlos Castaneda,WRITER
2743,940187,"Kohala, Hawaii",1758,North America,US,USA,United States,INSTITUTIONS,67156,Male,GOVERNMENT,19.5,-155.7,Kamehameha I,POLITICIAN
2744,3843559,Cardiff,1949,Europe,GB,GBR,United Kingdom,HUMANITIES,67160,Male,LANGUAGE,51.5,-3.2,Ken Follett,WRITER
2746,1318754,Honor Oak,1887,Europe,GB,GBR,United Kingdom,ARTS,67260,Male,FILM AND THEATRE,51.5,0.0,Boris Karloff,ACTOR
2747,313612,Pittsburgh,1902,North America,US,USA,United States,BUSINESS & LAW,67370,Male,BUSINESS,40.4,-80.0,David O. Selznick,PRODUCER
2748,710894,Tulsa,1919,North America,US,USA,United States,ARTS,67375,Female,FILM AND THEATRE,36.2,-96.0,Jennifer Jones,ACTOR
2749,527758,Eguisheim,1002,Europe,FR,FRA,France,INSTITUTIONS,67376,Male,GOVERNMENT,48.0,7.3,Pope Leo IX,NOBLEMAN
2750,8318733,Nghe An Province,1890,Asia,VN,VNM,Vietnam,INSTITUTIONS,67377,Male,GOVERNMENT,19.2,104.9,Ho Chi Minh,POLITICIAN
2751,7358484,Raiding,1811,Europe,AT,AUT,Austria,ARTS,67379,Male,MUSIC,47.6,16.5,Franz Liszt,MUSICIAN
2752,305756,Duchy of Bavaria,1000,Europe,DE,DEU,Germany,INSTITUTIONS,67385,Male,RELIGION,48.1,11.6,Pope Damasus II,RELIGIOUS FIGURE
2753,12391608,Lansing,1952,North America,US,USA,United States,ARTS,67404,Male,FILM AND THEATRE,42.7,-84.6,Steven Seagal,ACTOR
2754,3464379,Munich,1864,Europe,DE,DEU,Germany,ARTS,67482,Male,MUSIC,48.1,11.6,Richard Strauss,COMPOSER
2755,1113296,Vienna,1874,Europe,AT,AUT,Austria,HUMANITIES,67495,Male,LANGUAGE,48.2,16.4,Hugo von Hofmannsthal,WRITER
2756,1160820,Meudon,1937,Europe,FR,FRA,France,INSTITUTIONS,67519,Male,GOVERNMENT,48.8,2.2,Lionel Jospin,POLITICIAN
2757,1241706,Paris,1826,Europe,FR,FRA,France,ARTS,67575,Male,FINE ARTS,48.9,2.4,Gustave Moreau,ARTIST
2758,2061077,Liberec,1875,Europe,CZ,CZE,Czech Republic,ARTS,67720,Male,DESIGN,50.8,15.1,Ferdinand Porsche,DESIGNER
2759,569943,Berlin,1931,Europe,DE,DEU,Germany,ARTS,67749,Male,FILM AND THEATRE,52.5,13.4,Mike Nichols,FILM DIRECTOR
2760,440151,Winchester,1914,North America,US,USA,United States,ARTS,67757,Male,FILM AND THEATRE,39.2,-78.2,Robert Wise,FILM DIRECTOR
2761,3091376,Jericho,-73,Asia,PS,PSE,Palestine,INSTITUTIONS,67761,Male,GOVERNMENT,31.85,35.45,Herod the Great,POLITICIAN
2762,2691407,Cloquet,1949,North America,US,USA,United States,ARTS,67763,Female,FILM AND THEATRE,46.7,-92.5,Jessica Lange,ACTOR
2763,2577168,Płońsk,1886,Europe,PL,POL,Poland,INSTITUTIONS,67765,Male,GOVERNMENT,52.6,20.4,David Ben-Gurion,POLITICIAN
2764,2411802,Naples,1873,Europe,IT,ITA,Italy,ARTS,67892,Male,MUSIC,40.9,14.3,Enrico Caruso,SINGER
2765,235392,Birmingham,1922,Europe,GB,GBR,United Kingdom,ARTS,67943,Male,FILM AND THEATRE,52.5,-1.9,Paul Scofield,ACTOR
2766,2753587,Paris,1838,Europe,FR,FRA,France,ARTS,67955,Male,MUSIC,48.9,2.4,Georges Bizet,COMPOSER
2767,2524840,Rome,1952,Europe,IT,ITA,Italy,PUBLIC FIGURE,67992,Female,MEDIA PERSONALITY,41.9,12.5,Isabella Rossellini,MODEL
2768,458935,Philadelphia,1882,North America,US,USA,United States,ARTS,68065,Male,FILM AND THEATRE,40.0,-75.2,John Barrymore,ACTOR
2769,788987,Red Bank,1904,North America,US,USA,United States,ARTS,68090,Male,MUSIC,40.3,-74.1,Count Basie,MUSICIAN
2770,5974030,Dayton,1940,North America,US,USA,United States,ARTS,68131,Male,FILM AND THEATRE,39.8,-84.2,Martin Sheen,ACTOR
2771,519318,Vingåker,1949,Europe,SE,SWE,Sweden,INSTITUTIONS,68194,Male,GOVERNMENT,59.0,15.9,Göran Persson,POLITICIAN
2772,934882,Mansfeld (Prignitz),1886,Europe,DE,DEU,Germany,HUMANITIES,68228,Male,LANGUAGE,53.2,12.0,Gottfried Benn,WRITER
2773,2180430,Saint-Denis,1895,Europe,FR,FRA,France,HUMANITIES,68241,Male,LANGUAGE,48.9,2.4,Paul Éluard,WRITER
2774,1553819,Alexandria,10,Africa,EG,EGY,Egypt,SCIENCE & TECHNOLOGY,68274,Male,MATH,31.2,29.9,Hero of Alexandria,MATHEMATICIAN
2775,2051558,Bascom,1941,North America,US,USA,United States,ARTS,68322,Female,FILM AND THEATRE,30.9,-85.1,Faye Dunaway,ACTOR
2776,4326698,New York City,1946,North America,US,USA,United States,ARTS,68323,Female,FILM AND THEATRE,40.7,-74.0,Susan Sarandon,ACTOR
2777,4911792,Houston,1967,North America,US,USA,United States,PUBLIC FIGURE,68335,Female,MEDIA PERSONALITY,29.8,-95.4,Anna Nicole Smith,CELEBRITY
2778,4045450,The Bronx,1925,North America,US,USA,United States,ARTS,68375,Male,FILM AND THEATRE,40.8,-73.9,Tony Curtis,ACTOR
2779,4510631,Santa Monica,1958,North America,US,USA,United States,ARTS,68378,Female,FILM AND THEATRE,34.0,-118.5,Jamie Lee Curtis,ACTOR
2780,1080377,Castuera,1500,Europe,ES,ESP,Spain,INSTITUTIONS,68517,Male,MILITARY,38.7,-5.5,Pedro de Valdivia,MILITARY PERSONNEL
2784,1015310,Sacriston,1933,Europe,GB,GBR,United Kingdom,SPORTS,68685,Male,TEAM SPORTS,54.8,-1.6,Bobby Robson,SOCCER PLAYER
2787,117610,Jerusalem,-100,Asia,IL,ISR,Israel,INSTITUTIONS,68849,Male,RELIGION,31.8,35.2,Zacharias,RELIGIOUS FIGURE
2788,11319088,Edmonton,1961,North America,CA,CAN,Canada,ARTS,68904,Male,FILM AND THEATRE,53.5,-113.5,Michael J. Fox,ACTOR
2789,1864686,Jesi,1194,Europe,IT,ITA,Italy,INSTITUTIONS,68974,Male,GOVERNMENT,43.5,13.2,"Frederick II, Holy Roman Emperor",POLITICIAN
2790,2209096,Rio de Janeiro,1949,South America,BR,BRA,Brazil,INSTITUTIONS,68997,Male,GOVERNMENT,-22.9,-43.2,Fernando Collor de Mello,POLITICIAN
2793,1105419,Cesena,1742,Europe,IT,ITA,Italy,INSTITUTIONS,69246,Male,RELIGION,44.1,12.2,Pope Pius VII,RELIGIOUS FIGURE
2794,15749945,Memphis,1981,North America,US,USA,United States,ARTS,69323,Male,MUSIC,35.2,-89.9,Justin Timberlake,SINGER
2795,1025897,Paris,991,Europe,FR,FRA,France,ARTS,69402,Male,MUSIC,48.9,2.4,Guido d'Arezzo,COMPOSER
2797,432647,Pontoise,1342,Europe,FR,FRA,France,INSTITUTIONS,69489,Male,GOVERNMENT,49.1,2.1,"Philip II, Duke of Burgundy",NOBLEMAN
2798,370051,Turin,1666,Europe,IT,ITA,Italy,INSTITUTIONS,69541,Male,GOVERNMENT,45.1,7.7,Victor Amadeus II of Sardinia,POLITICIAN
2799,209400,Turin,1726,Europe,IT,ITA,Italy,INSTITUTIONS,69559,Male,GOVERNMENT,45.1,7.7,Victor Amadeus III of Sardinia,POLITICIAN
2800,487568,Vienna,1861,Europe,AT,AUT,Austria,INSTITUTIONS,69571,Male,GOVERNMENT,48.2,16.4,Ferdinand I of Bulgaria,POLITICIAN
2801,623964,Turin,1798,Europe,IT,ITA,Italy,INSTITUTIONS,69577,Male,GOVERNMENT,45.1,7.7,Charles Albert of Sardinia,POLITICIAN
2802,430656,Leon,1040,Europe,ES,ESP,Spain,INSTITUTIONS,69607,Male,GOVERNMENT,42.6,-5.6,Alfonso VI of Castile,POLITICIAN
2803,2183770,Copenhagen,1638,Europe,DK,DNK,Denmark,SCIENCE & TECHNOLOGY,69641,Male,NATURAL SCIENCES,55.7,12.6,Nicolas Steno,GEOLOGIST
2804,1178878,Palma de Mallorca,1232,Europe,ES,ESP,Spain,HUMANITIES,69677,Male,PHILOSOPHY,39.6,2.6,Ramon Llull,PHILOSOPHER
2806,343137,Ballylongford,1850,Europe,IE,IRL,Ireland,SCIENCE & TECHNOLOGY,69718,Male,ENGINEERING,52.5,-9.5,"Herbert Kitchener, 1st Earl Kitchener",ENGINEER
2807,4072380,Lake Jackson,1971,North America,US,USA,United States,ARTS,69795,Female,MUSIC,29.0,-95.4,Selena,SINGER
2809,1650918,Turin,1820,Europe,IT,ITA,Italy,INSTITUTIONS,69818,Male,GOVERNMENT,45.1,7.7,Victor Emmanuel II of Italy,POLITICIAN
